Branch,TaxState,ShiptoCity,ShiptoZip,County,TaxRate,StateRate,CountyRate,CityRate,SpecialRate,TaxableTotal,StateTax,Tax,CountyTax,CityTax,SpecialTax,DateFilled,OrderTotal,ItemTotal,Shipping,TallyTax,ItemPlusShipping
OGS/MT,ME,Chesterville,4938,Franklin,0.055,0,0,0,0,132.05,0,7.26275,0,0,0,October 2022,0,132.05,15.85,7.26,0
OGS/MT,ME,Georgetown,4548,Sagadahoc,0.055,0,0,0,0,33.5,0,1.8425,0,0,0,October 2022,0,33.5,12,1.84,0
OGS/MT,AK,Skagway,99840,Skagway,0,0,0,0.05,0,49.25,0,0,0,2.4625,0,October 2022,0,33.25,16,0,0
OGS/MT,MA,North Oxford,1537,Worcester,0,0.0625,0,0,0,45.6,2.85,0,0,0,0,October 2022,0,73.62,12,2.85,0
OGS/MT,ME,Turner,4282,Androscoggin,0.055,0,0,0,0,58.5,0,3.2175,0,0,0,October 2022,0,58.5,12,3.22,0
OGS/MT,ME,Bangor,4401,Penobscot,0.055,0,0,0,0,16.5,0,0.9075,0,0,0,October 2022,0,16.5,0,0.91,0
OGS/MT,MA,West Wareham,2576,Plymouth,0,0.0625,0,0,0,24,1.5,0,0,0,0,October 2022,0,79,12,1.5,0
OGS/MT,ME,Turner,4282,Androscoggin,0.055,0,0,0,0,73,0,4.015,0,0,0,October 2022,0,73,12,4.01,0
OGS/MT,NH,Hancock,3449,Hillsborough,0,0,0,0,0,135.66,0,0,0,0,0,October 2022,0,121.12,14.53,0,0
OGS/MT,ME,Milbridge,4658,Washington,0.055,0,0,0,0,17,0,0.935,0,0,0,October 2022,0,17,12,0.94,0
OGS/MT,VA,Charlottesville,22901,Albemarle,0,0.043,0.01,0,0,20.5,0.8815,0,0.205,0,0,October 2022,0,20.5,12,1.09,0
OGS/MT,ME,Brownfield,4010,Oxford,0.055,0,0,0,0,35,0,1.925,0,0,0,September 2022,0,35,12,1.93,0
OGS/MT,ME,Franklin,4634,Hancock,0.055,0,0,0,0,303.3,0,16.6815,0,0,0,October 2022,0,303.3,36.4,16.68,0
OGS/MT,SD,Spearfish,57783,Lawrence,0,0.045,0,0.02,0,487.42,21.9339,0,0,9.7484,0,October 2022,0,435.2,52.22,0,487.42
OGS/MT,ME,Brooklin,4616,Hancock,0.055,0,0,0,0,74,0,4.07,0,0,0,October 2022,0,74,12,4.07,0
OGS/MT,MD,Glencoe,21152,Baltimore,0,0.06,0,0,0,48,2.88,0,0,0,0,September 2022,0,48,12,2.88,60
OGS/MT,VT,Bellows Falls,5101,Windham,0,0.06,0,0,0,274.78,16.4868,0,0,0,0,October 2022,0,245.34,29.44,16.49,274.78
OGS/MT,PR,Mayag�ez,680,Mayguez,0,0.105,0.01,0,0,29.75,3.12375,0,0.2975,0,0,September 2022,0,13.75,16,0,0
OGS/MT,NH,Durham,3824,Strafford,0,0,0,0,0,52.05,0,0,0,0,0,October 2022,0,40.05,12,0,0
OGS/MT,NY,Plattsburgh,12901,Clinton,0,0.04,0.04,0,0,64.5,2.58,0,2.58,0,0,October 2022,0,52.5,12,5.16,64.5
OGS/MT,VT,West Pawlet,5775,Rutland,0,0.06,0,0,0,0,0,0,0,0,0,August 2022,0,50,12,0,62
OGS/MT,ME,Cumberland,4021,Cumberland,0.055,0,0,0,0,55.5,0,3.0525,0,0,0,October 2022,0,55.5,12,3.05,0
OGS/MT,ME,Gorham,4038,Cumberland,0.055,0,0,0,0,166.73,0,9.17015,0,0,0,October 2022,0,166.72,20.01,9.17,0
OGS/MT,WY,Cora,82925,Sublette,0,0.04,0,0,0,73.5,2.94,0,0,0,0,October 2022,0,73.5,12,2.94,0
OGS/MT,ME,Kennebunk,4043,York,0.055,0,0,0,0,82,0,4.51,0,0,0,October 2022,0,82,12,4.51,0
OGS/MT,MA,Northampton,1060,Hampshire,0,0.0625,0,0,0,42.5,2.65625,0,0,0,0,October 2022,0,73.5,12,2.66,0
OGS/MT,ME,Northeast Harbor,4662,Hancock,0.055,0,0,0,0,62.5,0,3.4375,0,0,0,October 2022,0,62.5,12,3.44,0
OGS/MT,VT,Newark,5871,Caledonia,0,0.06,0,0,0,7.58,0.4548,0,0,0,0,October 2022,0,71,12,0.45,83
OGS/MT,VT,14 Brattleboro,5301,Windham,0,0.06,0,0.01,0,113.88,6.8328,0,0,1.1388,0,October 2022,0,139.65,16.76,7.97,156.41
OGS/MT,NY,Rhinebeck,12572,Dutchess,0,0.04,0.0375,0,0.00375,44,1.76,0,1.65,0,0.165,September 2022,0,32,12,3.58,44
OGS/MT,ME,Bucksport,4416,Hancock,0.055,0,0,0,0,121.6,0,6.688,0,0,0,October 2022,0,121.6,0,6.69,0
OGS/MT,ME,Hallowell,4347,Kennebec,0.055,0,0,0,0,83.36,0,4.5848,0,0,0,October 2022,0,83.36,12,4.58,0
OGS/MT,NY,Wellsville,14895,Allegany,0,0.04,0.045,0,0,286.93,11.4772,0,12.91185,0,0,October 2022,0,258.3,28.63,24.39,286.93
OGS/MT,ME,Nobleboro,4555,Lincoln,0.055,0,0,0,0,102.6,0,5.643,0,0,0,October 2022,0,102.6,12.31,5.64,0
OGS/MT,ME,Falmouth,4105,Cumberland,0.055,0,0,0,0,36,0,1.98,0,0,0,October 2022,0,36,12,1.98,0
OGS/MT,ME,Ogunquit,3907,York,0.055,0,0,0,0,55,0,3.025,0,0,0,September 2022,0,55,12,3.03,0
OGS/MT,NY,New York,10011,New York,0,0.04,0,0.045,0.00375,117.04,4.6816,0,0,5.2668,0.4389,October 2022,0,104.5,12.54,10.39,117.04
OGS/MT,NH,Lisbon,3585,Grafton,0,0,0,0,0,45,0,0,0,0,0,October 2022,0,33,12,0,0
OGS/MT,NC,Vilas,28692,Watauga,0,0.0475,0.02,0,0,29.5,1.40125,0,0.59,0,0,September 2022,0,17.5,12,1.99,29.5
OGS/MT,NC,Cullowhee,28723,Jackson,0,0.0475,0.0225,0,0,76,3.61,0,1.71,0,0,August 2022,0,64,12,5.32,76
OGS/MT,ME,Waterville,4903,Kennebec,0.055,0,0,0,0,16,0,0.88,0,0,0,October 2022,0,16,0,0.88,0
OGS/MT,IA,Atkins,52206,Benton,0,0.06,0.01,0,0,139.38,8.3628,0,1.3938,0,0,October 2022,0,124.45,14.93,0,0
OGS/MT,AK,Juneau,99801,Juneau,0,0,0.05,0,0,58.5,0,0,2.925,0,0,September 2022,0,42.5,16,0,0
OGS/MT,ME,Little Deer Isle,4650,Hancock,0.055,0,0,0,0,55,0,3.025,0,0,0,October 2022,0,55,12,3.03,0
OGS/MT,NY,Cornwallville,12418,Greene,0,0.04,0.04,0,0,198.97,7.9588,0,7.9588,0,0,October 2022,0,177.65,21.32,15.92,198.97
OGS/MT,RI,Wakefield,2879,Washington,0,0.07,0,0,0,0,0,0,0,0,0,September 2022,0,32,12,0,44
OGS/MT,TX,Pampa,79065,Gray,0,0.0625,0,0.02,0,27,1.6875,0,0,0.54,0,August 2022,0,15,12,0,27
OGS/MT,WV,Ballard,24918,Monroe,0,0.06,0,0,0,28,1.68,0,0,0,0,August 2022,0,16,12,1.68,28
OGS/MT,ME,Islesboro,4848,Waldo,0.055,0,0,0,0,93.1,0,5.1205,0,0,0,October 2022,0,93.1,12,5.12,0
OGS/MT,CO,Longmont,80501,Boulder,0,0.029,0.00985,0.0353,0.011,37.92,1.09968,0,0.373512,1.338576,0.41712,August 2022,0,25.92,12,0,37.92
OGS/MT,CT,Granby,6035,Hartford,0,0.0635,0,0,0,54.28,3.44678,0,0,0,0,October 2022,0,42.27,12,3.45,54.27
OGS/MT,VT,Fairfax,5454,Franklin,0,0.06,0,0,0,0,0,0,0,0,0,October 2022,0,35,12,0,47
OGS/MT,MI,Allegan,49010,Allegan,0,0.06,0,0,0,77.4,4.644,0,0,0,0,October 2022,0,77.4,0,4.64,77.4
OGS/MT,VT,East Montpelier,5651,Washington,0,0.06,0,0,0,0,0,0,0,0,0,September 2022,0,55,12,0,67
OGS/MT,ME,Portland,4103,Cumberland,0.055,0,0,0,0,152,0,8.36,0,0,0,October 2022,0,152,18.24,8.36,0
OGS/MT,NH,Springfield,3284,Sullivan,0,0,0,0,0,62.75,0,0,0,0,0,October 2022,0,50.75,12,0,0
OGS/MT,OR,Cottage Grove,97424,Lane,0,0,0,0,0,63,0,0,0,0,0,September 2022,0,51,12,0,0
OGS/MT,NY,Shelter Island Hts,11965,Suffolk,0,0.04,0.0425,0,0.00375,62,2.48,0,2.635,0,0.2325,September 2022,0,50,12,5.35,62
OGS/MT,VT,North Pomfret,5053,Windsor,0,0.06,0,0,0,77.01,4.6206,0,0,0,0,October 2022,0,65.01,12,4.62,77.01
OGS/MT,VT,West Townshend,5359,Windham,0,0.06,0,0,0,47,2.82,0,0,0,0,September 2022,0,35,12,2.82,47
OGS/MT,MA,Medford,2155,Middlesex,0,0.0625,0,0,0,0,0,0,0,0,0,September 2022,0,55,12,0,0
OGS/MT,ME,Lincolnville,4849,Waldo,0.055,0,0,0,0,56.48,0,3.1064,0,0,0,October 2022,0,56.47,12,3.11,0
OGS/MT,CO,Fort Collins,80526,Larimer,0,0.029,0.008,0.0385,0,62.5,1.8125,0,0.5,2.40625,0,October 2022,0,50.5,12,0,62.5
OGS/MT,NY,Shelter Island Heights,11965,Suffolk,0,0.04,0.0425,0,0.00375,21,0.84,0,0.8925,0,0.07875,August 2022,0,21,0,1.81,21
OGS/MT,PA,Carlisle,17013,Cumberland,0,0.06,0,0,0,73,4.38,0,0,0,0,September 2022,0,61,12,4.38,73
OGS/MT,ME,Brooklin,4616,Hancock,0.055,0,0,0,0,70,0,3.85,0,0,0,September 2022,0,70,12,3.85,0
OGS/MT,WA,Walla Walla,99362,3600 Walla Walla,0,0.065,0.016,0,0,763.98,49.6587,0,12.22368,0,0,October 2022,0,682.12,81.85,67.99,763.97
OGS/MT,MA,Harwich,2645,Barnstable,0,0.0625,0,0,0,49,3.0625,0,0,0,0,October 2022,0,81.5,12,3.06,0
OGS/MT,ME,South Portland,4106,Cumberland,0.055,0,0,0,0,41.5,0,2.2825,0,0,0,October 2022,0,41.5,12,2.28,0
OGS/MT,ME,Gorham,4038,Cumberland,0.055,0,0,0,0,35,0,1.925,0,0,0,October 2022,0,35,12,1.93,0
OGS/MT,MA,Princeton,1541,Worcester,0,0.0625,0,0,0,0,0,0,0,0,0,September 2022,0,32,12,0,0
OGS/MT,ME,Smithfield,4978,Somerset,0.055,0,0,0,0,99.5,0,5.4725,0,0,0,October 2022,0,99.5,12,5.47,0
OGS/MT,ME,South Portland,4106,Cumberland,0.055,0,0,0,0,67,0,3.685,0,0,0,October 2022,0,67,12,3.69,0
OGS/MT,RI,Providence,2906,Providence,0,0.07,0,0,0,30.75,2.1525,0,0,0,0,October 2022,0,18.75,12,2.15,30.75
OGS/MT,TN,Spring City,37381,Rhea,0,0.07,0.0275,0,0,79,5.53,0,2.1725,0,0,October 2022,0,67,12,7.7,79
OGS/MT,PA,Philadelphia,19143,Philadelphia,0,0.06,0.02,0,0,67,4.02,0,1.34,0,0,September 2022,0,55,12,4.02,67
OGS/MT,MA,Leominster,1453,Worcester,0,0.0625,0,0,0,0,0,0,0,0,0,October 2022,0,30,12,0,0
OGS/MT,VT,Marshfield,5658,Washington,0,0.06,0,0,0,53,3.18,0,0,0,0,October 2022,0,41,12,3.18,53
OGS/MT,RI,North Scituate,2857,Providence,0,0.07,0,0,0,0,0,0,0,0,0,October 2022,0,522.75,62.73,0,585.48
OGS/MT,PA,Upper Black Eddy,18972,Bucks,0,0.06,0,0,0,45.5,2.73,0,0,0,0,October 2022,0,33.5,12,2.73,45.5
OGS/MT,ME,Rangeley,4970,Franklin,0.055,0,0,0,0,35,0,1.925,0,0,0,September 2022,0,35,12,1.93,0
OGS/MT,ME,Falmouth,4105,Cumberland,0.055,0,0,0,0,33.75,0,1.85625,0,0,0,October 2022,0,33.75,12,1.86,0
OGS/MT,MA,Lanesborough,1237,Berkshire,0,0.0625,0,0,0,85.74,5.35875,0,0,0,0,October 2022,0,104.74,12.57,5.36,0
OGS/MT,IL,Peoria,61604,Peoria,0,0.0625,0.01,0.0175,0,111.51,6.969375,0,1.1151,1.951425,0,October 2022,0,99.51,12,10.04,111.51
OGS/MT,NH,Deerfield,3037,Rockingham,0,0,0,0,0,19.5,0,0,0,0,0,October 2022,0,7.5,12,0,0
OGS/MT,ME,Porter,4068,Oxford,0.055,0,0,0,0,50,0,2.75,0,0,0,September 2022,0,50,12,2.75,0
OGS/MT,NY,Pawling,12564,Dutchess,0,0.04,0.04,0,0.00375,46.5,1.86,0,1.86,0,0.174375,October 2022,0,34.5,12,3.78,46.5
OGS/MT,ME,Yarmouth,4096,Cumberland,0.055,0,0,0,0,23.5,0,1.2925,0,0,0,October 2022,0,23.5,12,1.29,0
OGS/MT,MA,Eastham,2642,Barnstable,0,0.0625,0,0,0,92.86,5.80375,0,0,0,0,October 2022,0,92.86,12,5.8,0
OGS/MT,ME,Brunswick,4011,Cumberland,0.055,0,0,0,0,50,0,2.75,0,0,0,August 2022,0,50,12,2.75,0
OGS/MT,NH,Northwood,3261,Rockingham,0,0,0,0,0,144.97,0,0,0,0,0,October 2022,0,129.44,15.53,0,0
OGS/MT,ME,Kittery Point,3905,York,0.055,0,0,0,0,84.5,0,4.6475,0,0,0,September 2022,0,84.5,12,4.65,0
OGS/MT,NY,Hamilton,13346,Madison,0,0.04,0.04,0,0,70,2.8,0,2.8,0,0,October 2022,0,58,12,5.6,70
OGS/MT,MT,Lewistown,59457,Fergus,0,0,0,0,0,47,0,0,0,0,0,October 2022,0,35,12,0,0
OGS/MT,MN,MapleLake,55358,489 Wright,0,0.06875,0,0,0.005,164.39,11.3018125,0,0,0,0.82195,October 2022,0,146.77,17.61,12.12,164.38
OGS/MT,MA,Brewster,2631,Barnstable,0,0.0625,0,0,0,102.6,6.4125,0,0,0,0,October 2022,0,135.85,16.3,6.41,0
OGS/MT,DC,Washington,20003,District of Columbia,0,0.06,0,0,0,35.5,2.13,0,0,0,0,September 2022,0,23.5,12,0,35.5
OGS/MT,VT,Saint Johnsbury,5819,Caledonia,0,0.06,0,0,0,50.75,3.045,0,0,0,0,October 2022,0,38.75,12,3.05,50.75
OGS/MT,WA,Quilcene,98376,1600 Jefferson,0,0.065,0.026,0,0,170.24,11.0656,0,4.42624,0,0,October 2022,0,152,18.24,15.49,170.24
OGS/MT,VT,Plainfield,5667,Washington,0,0.06,0,0,0,53.75,3.225,0,0,0,0,October 2022,0,41.75,12,3.23,53.75
OGS/MT,CO,Breckenridge,80424,Summit,0,0.029,0.02,0.025,0.01475,106.53,3.08937,0,2.1306,2.66325,1.5713175,October 2022,0,94.52,12,0,106.52
OGS/MT,WA,Vashon,98070,4000 King,0,0.065,0.022,0,0,87,5.655,0,1.914,0,0,September 2022,0,75,12,7.57,87
OGS/MT,MT,Peerless,59253,Daniels,0,0,0,0,0,107,0,0,0,0,0,September 2022,0,95,12,0,0
OGS/MT,MA,Belmont,2478,Middlesex,0,0.0625,0,0,0,5,0.3125,0,0,0,0,October 2022,0,33.7,12,0.31,0
OGS/MT,ME,Durham,4222,Androscoggin,0.055,0,0,0,0,65.55,0,3.60525,0,0,0,October 2022,0,65.55,12,3.61,0
OGS/MT,TX,Wichita Falls,76309,Wichita,0,0.0625,0,0.02,0,88,5.5,0,0,1.76,0,August 2022,0,76,12,0,88
OGS/MT,AZ,Young,85554,Gila,0,0.056,0.01,0,0,204.29,11.44024,0,2.0429,0,0,October 2022,0,182.4,21.89,0,0
OGS/MT,VT,Marshfield,5658,Washington,0,0.06,0,0,0,118.64,7.1184,0,0,0,0,October 2022,0,105.92,12.71,7.12,118.63
OGS/MT,,,0,,0,0,0,0,0,0,0,0,0,0,0,August 2022,0,0,0,0,0
OGS/MT,ME,Hallowell,4347,Kennebec,0.055,0,0,0,0,85,0,4.675,0,0,0,October 2022,0,85,12,4.68,0
OGS/MT,TX,El Paso,79904,El Paso,0,0.0625,0.005,0.01,0.005,129.81,8.113125,0,0.64905,1.2981,0.64905,October 2022,0,115.9,13.91,0,129.81
OGS/MT,MT,Hamilton,59840,Ravalli,0,0,0,0,0,177.15,0,0,0,0,0,October 2022,0,158.17,18.98,0,0
OGS/MT,ME,Holden,4429,Penobscot,0.055,0,0,0,0,32,0,1.76,0,0,0,September 2022,0,32,12,1.76,0
OGS/MT,NH,Glen,3838,Carroll,0,0,0,0,0,45.5,0,0,0,0,0,September 2022,0,33.5,12,0,0
OGS/MT,MA,Westport,2790,Bristol,0,0.0625,0,0,0,103.31,6.456875,0,0,0,0,September 2022,0,103.31,12.4,6.46,0
OGS/MT,MA,Greenfield,1301,Franklin,0,0.0625,0,0,0,26.75,1.671875,0,0,0,0,October 2022,0,26.75,12,1.67,0
OGS/MT,CT,Newtown,6470,Fairfield,0,0.0635,0,0,0,0,0,0,0,0,0,September 2022,0,0,0,0,0
OGS/MT,ME,Cumberland,4021,Cumberland,0.055,0,0,0,0,61.5,0,3.3825,0,0,0,September 2022,0,61.5,12,3.38,0
OGS/MT,CO,Hot Sulphur Springs,80451,Grand,0,0.029,0.013,0.04,0,47,1.363,0,0.611,1.88,0,September 2022,0,35,12,0,47
OGS/MT,NY,Big Flats,14814,Chemung,0,0.04,0.04,0,0,83.75,3.35,0,3.35,0,0,September 2022,0,71.75,12,6.7,83.75
OGS/MT,MA,Marshfield,2050,Plymouth,0,0.0625,0,0,0,44.5,2.78125,0,0,0,0,October 2022,0,77,12,2.78,0
OGS/MT,MA,Wendell,1379,Franklin,0,0.0625,0,0,0,15.5,0.96875,0,0,0,0,October 2022,0,49,12,0.97,0
OGS/MT,IA,Dubuque,52001,Dubuque,0,0.06,0.01,0,0,82,4.92,0,0.82,0,0,October 2022,0,70,12,0,0
OGS/MT,ME,Rockland,4841,Knox,0.055,0,0,0,0,72.5,0,3.9875,0,0,0,October 2022,0,72.5,12,3.99,0
OGS/MT,VT,East Hardwick,5836,Caledonia,0,0.06,0,0,0,191.52,11.4912,0,0,0,0,October 2022,0,171,20.52,11.49,191.52
OGS/MT,VT,White River Junction,5001,Windsor,0,0.06,0,0,0,56.33,3.3798,0,0,0,0,October 2022,0,110.67,13.28,3.38,123.95
OGS/MT,VT,Strafford,5072,Orange,0,0.06,0,0,0,136.99,8.2194,0,0,0,0,October 2022,0,122.31,14.68,8.22,136.99
OGS/MT,MD,Thurmont,21788,Frederick,0,0.06,0,0,0,0,0,0,0,0,0,October 2022,0,52.5,12,0,64.5
OGS/MT,IL,Barrington,60010,Lake,0,0.0625,0.0175,0.01,0.01,67,4.1875,0,1.1725,0.67,0.67,October 2022,0,55,12,7.37,67
OGS/MT,ME,Lubec,4652,Washington,0.055,0,0,0,0,281.25,0,15.46875,0,0,0,October 2022,0,281.25,33.75,15.47,0
OGS/MT,MT,Livingston,59057,Yellowstone,0,0,0,0,0,317.52,0,0,0,0,0,October 2022,0,283.5,34.02,0,0
OGS/MT,MA,Hyde Park,2136,Suffolk,0,0.0625,0,0,0,52.25,3.265625,0,0,0,0,October 2022,0,68.87,12,3.27,0
OGS/MT,MA,Easthampton,1027,Hampshire,0,0.0625,0,0,0,10,0.625,0,0,0,0,October 2022,0,38.3,12,0.63,0
OGS/MT,NY,High Falls,12440,Ulster,0,0.04,0.04,0,0,78,3.12,0,3.12,0,0,September 2022,0,66,12,6.24,78
OGS/MT,VT,Franklin,5457,Franklin,0,0.06,0,0,0,0,0,0,0,0,0,October 2022,0,133,15.96,0,148.96
OGS/MT,IA,Fairfield,52556,Jefferson,0,0.06,0.01,0,0,154.82,9.2892,0,1.5482,0,0,October 2022,0,138.22,16.59,0,0
OGS/MT,ME,New Harbor,4554,Lincoln,0.055,0,0,0,0,333,0,18.315,0,0,0,October 2022,0,333,39.96,18.32,0
OGS/MT,OR,Beaverton,97005,Washington,0,0,0,0,0,65.5,0,0,0,0,0,October 2022,0,53.5,12,0,0
OGS/MT,MI,Traverse City,49684,Grand Traverse,0,0.06,0,0,0,82,4.92,0,0,0,0,September 2022,0,70,12,4.92,82
OGS/MT,NC,Chapel Hill,27516,Orange,0,0.0475,0.027,0,0.0005,107,5.0825,0,2.889,0,0.0535,October 2022,0,95,12,8.03,107
OGS/MT,MA,Belmont,2478,Middlesex,0,0.0625,0,0,0,46,2.875,0,0,0,0,October 2022,0,46,12,2.88,0
OGS/MT,MD,Cheverly,20785,Prince George's,0,0.06,0,0,0,40,2.4,0,0,0,0,September 2022,0,40,12,2.4,52
OGS/MT,MT,Victor,59875,Ravalli,0,0,0,0,0,63.5,0,0,0,0,0,October 2022,0,51.5,12,0,0
OGS/MT,ME,Topsham,4086,Sagadahoc,0.055,0,0,0,0,49.01,0,2.69555,0,0,0,October 2022,0,49,12,2.7,0
OGS/MT,IA,Des Moines,50310,Polk,0,0.06,0.01,0,0,98.5,5.91,0,0.985,0,0,September 2022,0,86.5,12,0,0
OGS/MT,NH,Brentwood,3833,Rockingham,0,0,0,0,0,88.5,0,0,0,0,0,October 2022,0,76.5,12,0,0
OGS/MT,ME,Easton,4740,Aroostook,0.055,0,0,0,0,37.5,0,2.0625,0,0,0,October 2022,0,37.5,12,2.06,0
OGS/MT,NH,Alstead,3602,Cheshire,0,0,0,0,0,138.44,0,0,0,0,0,October 2022,0,123.6,14.83,0,0
OGS/MT,UT,Teasdale,84773,Wayne,0,0.048499,0.0125,0,0,188.1,9.1226619,0,2.35125,0,0,October 2022,0,188.1,18.01,11.47,0
OGS/MT,MA,Rockport,1966,Essex,0,0.0625,0,0,0,0,0,0,0,0,0,October 2022,0,0,0,0,0
OGS/MT,MA,Beverly,1915,Essex,0,0.0625,0,0,0,128.73,8.045625,0,0,0,0,October 2022,0,128.72,15.45,8.05,0
OGS/MT,ME,Westport Island,4578,Lincoln,0.055,0,0,0,0,137.28,0,7.5504,0,0,0,October 2022,0,137.27,16.47,7.55,0
OGS/MT,IL,Collinsville,62234,Madison,0,0.0625,0,0.0125,0.021,92,5.75,0,0,1.15,1.932,September 2022,0,80,12,7.91,92
OGS/MT,ME,Prospect,4981,Waldo,0.055,0,0,0,0,70.5,0,3.8775,0,0,0,October 2022,0,70.5,12,3.88,0
OGS/MT,ME,Blue Hill,4614,Hancock,0.055,0,0,0,0,107.35,0,5.90425,0,0,0,October 2022,0,107.35,12.88,5.9,0
OGS/MT,WA,Clinton,98236,1500 Island,0,0.065,0.022,0,0,84.68,5.5042,0,1.86296,0,0,October 2022,0,72.67,12,7.45,84.67
OGS/MT,NH,Warner,3278,Merrimack,0,0,0,0,0,67,0,0,0,0,0,September 2022,0,55,12,0,0
OGS/MT,WI,Madison,53705,Dane,0,0.05,0.005,0,0,25,1.25,0,0.125,0,0,August 2022,0,25,0,1.38,25
OGS/MT,MI,Ann Arbor,48103,Washtenaw,0,0.06,0,0,0,37.5,2.25,0,0,0,0,October 2022,0,25.5,12,2.25,37.5
OGS/MT,MA,Natick,1760,Middlesex,0,0.0625,0,0,0,97.85,6.115625,0,0,0,0,October 2022,0,97.85,12,6.12,0
OGS/MT,ME,Waldoboro,4572,Lincoln,0.055,0,0,0,0,71.49,0,3.93195,0,0,0,October 2022,0,71.49,12,3.93,0
OGS/MT,NH,Alstead,3602,Cheshire,0,0,0,0,0,102,0,0,0,0,0,October 2022,0,90,12,0,0
OGS/MT,IN,Brownsburg,46112,Hendricks,0,0.07,0,0,0,60.5,4.235,0,0,0,0,October 2022,0,48.5,12,4.24,60.5
OGS/MT,DE,Lewes,19958,Sussex,0,0,0,0,0,38,0,0,0,0,0,October 2022,0,26,12,0,0
OGS/MT,ME,Clinton,4927,Kennebec,0.055,0,0,0,0,16,0,0.88,0,0,0,August 2022,0,16,0,0.88,0
OGS/MT,MA,Dartmouth,2748,Bristol,0,0.0625,0,0,0,160.07,10.004375,0,0,0,0,October 2022,0,160.07,19.21,10,0
OGS/MT,MN,320 Duluth,55808,328 St. Louis,0,0.06875,0,0.015,0.005,25.5,1.753125,0,0,0.3825,0.1275,October 2022,0,13.5,12,2.26,25.5
OGS/MT,MA,Halifax,2338,Plymouth,0,0.0625,0,0,0,0,0,0,0,0,0,October 2022,0,49.5,12,0,0
OGS/MT,MA,East Sandwich,2537,Barnstable,0,0.0625,0,0,0,47.03,2.939375,0,0,0,0,October 2022,0,168.15,20.18,2.94,0
OGS/MT,MA,Tewksbury,1876,Middlesex,0,0.0625,0,0,0,94.29,5.893125,0,0,0,0,September 2022,0,127.54,15.3,5.89,0
OGS/MT,NH,Easton,3580,Grafton,0,0,0,0,0,0,0,0,0,0,0,October 2022,0,35,12,0,0
OGS/MT,NY,Bronx,10463,Bronx,0,0.04,0,0.045,0.00375,45.5,1.82,0,0,2.0475,0.170625,October 2022,0,33.5,12,4.04,45.5
OGS/MT,NH,Rumney,3266,Grafton,0,0,0,0,0,160.14,0,0,0,0,0,October 2022,0,142.97,17.16,0,0
OGS/MT,NC,Tryon,28782,Polk,0,0.0475,0.02,0,0,82.06,3.89785,0,1.6412,0,0,October 2022,0,70.06,12,5.54,82.06
OGS/MT,MA,Sharon,2067,Norfolk,0,0.0625,0,0,0,31.75,1.984375,0,0,0,0,October 2022,0,31.75,12,1.98,0
OGS/MT,MT,Stevensville,59870,Ravalli,0,0,0,0,0,74,0,0,0,0,0,October 2022,0,62,12,0,0
OGS/MT,NJ,Princeton,8540,Mercer,0,0.06625,0,0,0,131.94,8.741025,0,0,0,0,October 2022,0,117.8,14.14,8.74,131.94
OGS/MT,MN,400 Minneapolis,55419,430 432 Hennepin,0,0.06875,0.0015,0.005,0.005,118.9,8.174375,0,0.17835,0.5945,0.5945,October 2022,0,106.16,12.74,9.54,118.9
OGS/MT,PA,Jenkintown,19046,Montgomery,0,0.06,0.02,0,0,322.39,19.3434,0,6.4478,0,0,October 2022,0,290.25,32.14,19.34,322.39
OGS/MT,ME,Bangor,4401,Penobscot,0.055,0,0,0,0,95.5,0,5.2525,0,0,0,October 2022,0,95.5,12,5.25,0
OGS/MT,MN,Webster,55088,316 Rice,0,0.06875,0,0,0.005,99.5,6.840625,0,0,0,0.4975,October 2022,0,87.5,12,7.34,99.5
OGS/MT,NH,Center Harbor,3226,Belknap,0,0,0,0,0,34.5,0,0,0,0,0,September 2022,0,22.5,12,0,0
OGS/MT,NJ,Bedminster,7921,Somerset,0,0.06625,0,0,0,117.84,7.8069,0,0,0,0,October 2022,0,105.21,12.63,7.81,117.84
OGS/MT,MA,Belchertown,1007,Hampshire,0,0.0625,0,0,0,0,0,0,0,0,0,September 2022,0,112.57,12,0,0
OGS/MT,WA,1726 Seattle,98188,4000 King,0,0.065,0.022,0.0375,0,70.75,4.59875,0,1.5565,2.653125,0,October 2022,0,58.75,12,7.15,70.75
OGS/MT,ME,Standish,4084,Cumberland,0.055,0,0,0,0,52.5,0,2.8875,0,0,0,October 2022,0,52.5,12,2.89,0
OGS/MT,ME,South Portland,4106,Cumberland,0.055,0,0,0,0,96.9,0,5.3295,0,0,0,October 2022,0,96.9,12,5.33,0
OGS/MT,OH,Chardon,44024,Geauga,0,0.0575,0.015,0,0,196.31,11.287825,0,2.94465,0,0,October 2022,0,175.27,21.03,13.25,196.3
OGS/MT,WA,Ocean Park,98640,2500 Pacific,0,0.065,0.016,0,0,40,2.6,0,0.64,0,0,October 2022,0,28,12,3.24,40
OGS/MT,MN,Chanhassen,55317,484 Carver,0,0.06875,0,0,0.005,28,1.925,0,0,0,0.14,October 2022,0,16,12,2.07,28
OGS/MT,ME,Yarmouth,4096,Cumberland,0.055,0,0,0,0,57.5,0,3.1625,0,0,0,October 2022,0,57.5,12,3.16,0
OGS/MT,NY,Romulus,14541,Seneca,0,0.04,0.04,0,0,47.5,1.9,0,1.9,0,0,October 2022,0,35.5,12,3.8,47.5
